,date,cart_id,product
6660,7/1/2000,354,pasta
6661,7/1/2000,354,milk
6662,7/1/2000,354,sandwich bags
6663,7/1/2000,354,sandwich loaves
6664,7/1/2000,354,all- purpose
6665,7/1/2000,354,fruits
6666,7/1/2000,354,soda
6667,7/1/2000,354,pork
6668,7/1/2000,354,milk
6669,7/1/2000,354,spaghetti sauce
6670,7/1/2000,354,soda
6671,7/1/2000,354,dinner rolls
6672,7/1/2000,354,lunch meat
6673,7/2/2000,355,lunch meat
6674,7/2/2000,355,waffles
6675,7/2/2000,355,lunch meat
6676,7/2/2000,355,poultry
6677,7/2/2000,355,coffee/tea
6678,7/2/2000,355,dinner rolls
6679,7/2/2000,355,lunch meat
6680,7/2/2000,355,poultry
6681,7/2/2000,355,vegetables
6682,7/2/2000,355,dishwashing liquid/detergent
6683,7/2/2000,355,laundry detergent
6684,7/2/2000,355,mixes
6685,7/2/2000,355,toilet paper
6686,7/2/2000,355,ice cream
6687,7/2/2000,356,cheeses
6688,7/2/2000,356,cereals
6689,7/2/2000,356,sandwich bags
6690,7/2/2000,356,toilet paper
6691,7/2/2000,356,sugar
6692,7/2/2000,356,sandwich loaves
6693,7/2/2000,356,ketchup
6694,7/2/2000,356,sugar
6695,7/2/2000,356,soda
6696,7/2/2000,356,butter
6697,7/2/2000,356,milk
6698,7/2/2000,356,sandwich loaves
6699,7/2/2000,356,shampoo
6700,7/2/2000,356,sandwich bags
6701,7/2/2000,356,milk
6702,7/2/2000,356,fruits
6703,7/2/2000,356,cheeses
6704,7/2/2000,356,spaghetti sauce
6705,7/2/2000,356,paper towels
6706,7/3/2000,357,coffee/tea
6707,7/3/2000,357,beef
6708,7/3/2000,357,cheeses
6709,7/3/2000,357,poultry
6710,7/3/2000,357,yogurt
6711,7/3/2000,357,hand soap
6712,7/3/2000,357,sandwich loaves
6713,7/3/2000,357,cheeses
6714,7/3/2000,357,individual meals
6715,7/3/2000,357,dinner rolls
6716,7/3/2000,357,soap
6717,7/3/2000,357,lunch meat
6718,7/3/2000,357,pork
6719,7/3/2000,357,mixes
6720,7/3/2000,357,shampoo
6721,7/3/2000,357,soap
6722,7/3/2000,357,vegetables
6723,7/3/2000,357,shampoo
6724,7/3/2000,357,eggs
6725,7/3/2000,357,sugar
6726,7/3/2000,357,vegetables
6727,7/3/2000,357,waffles
6728,7/3/2000,357,aluminum foil
6729,7/3/2000,357,sugar
6730,7/3/2000,357,dishwashing liquid/detergent
6731,7/3/2000,357,coffee/tea
6732,7/3/2000,357,juice
6733,7/3/2000,357,toilet paper
6734,7/3/2000,357,shampoo
6735,7/4/2000,358,individual meals
6736,7/4/2000,358,shampoo
6737,7/4/2000,358,sandwich bags
6738,7/4/2000,358,hand soap
6739,7/4/2000,358,flour
6740,7/4/2000,358,mixes
6741,7/4/2000,358,soap
6742,7/4/2000,358,eggs
6743,7/4/2000,358,coffee/tea
6744,7/4/2000,358,ice cream
6745,7/4/2000,358,pasta
6746,7/4/2000,359,cheeses
6747,7/4/2000,359,vegetables
6748,7/4/2000,359,mixes
6749,7/4/2000,359,shampoo
6750,7/4/2000,359,vegetables
6751,7/4/2000,359,aluminum foil
6752,7/4/2000,359,fruits
6753,7/4/2000,359,vegetables
6754,7/4/2000,359,waffles
6755,7/4/2000,360,vegetables
6756,7/4/2000,360,dishwashing liquid/detergent
6757,7/4/2000,360,fruits
6758,7/4/2000,360,individual meals
6759,7/4/2000,360,mixes
6760,7/4/2000,360,laundry detergent
6761,7/4/2000,360,yogurt
6762,7/4/2000,361,spaghetti sauce
6763,7/4/2000,361,aluminum foil
6764,7/4/2000,361,fruits
6765,7/4/2000,361,individual meals
6766,7/4/2000,361,vegetables
6767,7/4/2000,361,laundry detergent
6768,7/4/2000,361,juice
6769,7/4/2000,361,all- purpose
6770,7/4/2000,361,vegetables
6771,7/4/2000,361,sugar
6772,7/4/2000,361,spaghetti sauce
6773,7/4/2000,361,lunch meat
6774,7/4/2000,361,ice cream
6775,7/4/2000,361,pasta
6776,7/4/2000,362,yogurt
6777,7/4/2000,362,vegetables
6778,7/4/2000,362,butter
6779,7/4/2000,362,toilet paper
6780,7/4/2000,362,ketchup
6781,7/4/2000,362,waffles
6782,7/4/2000,362,soap
6783,7/4/2000,362,aluminum foil
6784,7/4/2000,362,coffee/tea
6785,7/4/2000,362,mixes
6786,7/4/2000,362,vegetables
6787,7/4/2000,362,pasta
6788,7/4/2000,362,flour
6789,7/4/2000,363,vegetables
6790,7/4/2000,363,mixes
6791,7/4/2000,363,cheeses
6792,7/4/2000,363,tortillas
6793,7/4/2000,363,ice cream
6794,7/4/2000,363,vegetables
6795,7/4/2000,363,dishwashing liquid/detergent
6796,7/4/2000,363,vegetables
6797,7/4/2000,363,beef
6798,7/4/2000,363,flour
6799,7/4/2000,363,vegetables
6800,7/4/2000,363,hand soap
6801,7/4/2000,363,paper towels
6802,7/4/2000,363,hand soap
6803,7/4/2000,363,sugar
6804,7/4/2000,363,aluminum foil
6805,7/4/2000,363,ketchup
6806,7/4/2000,363,laundry detergent
6807,7/4/2000,363,bagels
6808,7/4/2000,363,hand soap
6809,7/4/2000,363,dinner rolls
6810,7/4/2000,363,ketchup
6811,7/4/2000,363,dinner rolls
6812,7/4/2000,364,sandwich bags
6813,7/4/2000,364,poultry
6814,7/4/2000,364,tortillas
6815,7/4/2000,364,eggs
6816,7/4/2000,364,cereals
6817,7/4/2000,364,poultry
6818,7/4/2000,364,fruits
6819,7/4/2000,364,dinner rolls
6820,7/4/2000,364,sandwich bags
6821,7/4/2000,364,tortillas
6822,7/4/2000,364,laundry detergent
6823,7/4/2000,364,all- purpose
6824,7/4/2000,364,lunch meat
6825,7/4/2000,364,sandwich loaves
6826,7/4/2000,364,pasta
6827,7/4/2000,364,individual meals
6828,7/4/2000,364,ice cream
6829,7/4/2000,364,pasta
6830,7/4/2000,364,vegetables
6831,7/4/2000,364,butter
6832,7/4/2000,364,yogurt
6833,7/4/2000,364,dishwashing liquid/detergent
6834,7/4/2000,364,individual meals
6835,7/4/2000,364,individual meals
6836,7/4/2000,364,hand soap
6837,7/4/2000,364,sandwich loaves
6838,7/4/2000,364,mixes
6839,7/4/2000,364,bagels
6840,7/4/2000,364,flour
6841,7/4/2000,364,lunch meat
6842,7/4/2000,364,vegetables
6843,7/4/2000,364,soda
6844,7/4/2000,364,laundry detergent
6845,7/5/2000,365,juice
6846,7/5/2000,365,bagels
6847,7/5/2000,365,mixes
6848,7/5/2000,365,vegetables
6849,7/5/2000,365,fruits
6850,7/5/2000,365,vegetables
6851,7/5/2000,365,paper towels
6852,7/5/2000,365,milk
6853,7/5/2000,365,spaghetti sauce
6854,7/5/2000,365,yogurt
6855,7/5/2000,366,coffee/tea
6856,7/5/2000,366,ketchup
6857,7/5/2000,366,tortillas
6858,7/5/2000,366,vegetables
6859,7/5/2000,366,eggs
6860,7/5/2000,366,all- purpose
6861,7/5/2000,366,sandwich bags
6862,7/5/2000,366,soda
6863,7/5/2000,366,yogurt
6864,7/5/2000,366,sandwich loaves
6865,7/5/2000,366,pasta
6866,7/5/2000,366,fruits
6867,7/5/2000,366,milk
6868,7/5/2000,366,aluminum foil
6869,7/5/2000,366,tortillas
6870,7/5/2000,366,mixes
6871,7/5/2000,366,pasta
6872,7/5/2000,366,vegetables
6873,7/5/2000,366,waffles
6874,7/5/2000,366,poultry
6875,7/5/2000,366,ketchup
6876,7/5/2000,366,paper towels
6877,7/5/2000,366,sandwich bags
6878,7/5/2000,366,soap
6879,7/5/2000,366,lunch meat
6880,7/5/2000,366,milk
6881,7/5/2000,366,poultry
6882,7/5/2000,366,eggs
6883,7/5/2000,366,ketchup
6884,7/5/2000,366,ice cream
6885,7/5/2000,366,pork
6886,7/5/2000,366,all- purpose
6887,7/5/2000,366,aluminum foil
6888,7/5/2000,366,lunch meat
6889,7/6/2000,367,aluminum foil
6890,7/6/2000,367,vegetables
6891,7/6/2000,367,hand soap
6892,7/6/2000,367,milk
6893,7/6/2000,367,mixes
6894,7/6/2000,367,tortillas
6895,7/6/2000,367,flour
6896,7/6/2000,367,lunch meat
6897,7/6/2000,367,sandwich bags
6898,7/6/2000,367,butter
6899,7/6/2000,367,hand soap
6900,7/7/2000,368,vegetables
6901,7/7/2000,368,poultry
6902,7/7/2000,368,individual meals
6903,7/7/2000,368,laundry detergent
6904,7/7/2000,368,shampoo
6905,7/7/2000,368,all- purpose
6906,7/7/2000,368,vegetables
6907,7/7/2000,368,fruits
6908,7/7/2000,368,dinner rolls
6909,7/7/2000,368,beef
6910,7/7/2000,368,shampoo
6911,7/7/2000,368,milk
6912,7/7/2000,368,mixes
6913,7/7/2000,368,cereals
6914,7/7/2000,368,ice cream
6915,7/7/2000,368,fruits
6916,7/8/2000,369,flour
6917,7/8/2000,369,pork
6918,7/8/2000,369,hand soap
6919,7/8/2000,369,bagels
6920,7/8/2000,369,lunch meat
6921,7/8/2000,370,sugar
6922,7/8/2000,370,pasta
6923,7/8/2000,370,spaghetti sauce
6924,7/8/2000,370,waffles
6925,7/8/2000,370,beef
6926,7/8/2000,370,butter
6927,7/8/2000,370,ice cream
6928,7/8/2000,370,sandwich loaves
6929,7/8/2000,370,tortillas
6930,7/8/2000,370,beef
6931,7/8/2000,370,butter
6932,7/8/2000,370,all- purpose
6933,7/8/2000,370,vegetables
6934,7/8/2000,370,cereals
6935,7/8/2000,370,fruits
6936,7/8/2000,370,coffee/tea
6937,7/8/2000,370,cereals
6938,7/8/2000,370,coffee/tea
6939,7/8/2000,370,soap
6940,7/8/2000,371,vegetables
6941,7/8/2000,371,shampoo
6942,7/8/2000,371,juice
6943,7/8/2000,371,vegetables
6944,7/8/2000,371,vegetables
6945,7/8/2000,371,laundry detergent
6946,7/8/2000,371,ice cream
6947,7/8/2000,371,sandwich bags
6948,7/8/2000,371,beef
6949,7/8/2000,371,lunch meat
6950,7/8/2000,371,spaghetti sauce
6951,7/9/2000,372,vegetables
6952,7/9/2000,372,sugar
6953,7/9/2000,372,soda
6954,7/9/2000,372,sandwich bags
6955,7/9/2000,372,milk
6956,7/9/2000,372,ice cream
6957,7/9/2000,372,milk
6958,7/9/2000,372,soda
6959,7/9/2000,372,eggs
6960,7/9/2000,372,cereals
6961,7/9/2000,372,poultry
6962,7/9/2000,372,beef
6963,7/10/2000,373,fruits
6964,7/10/2000,373,hand soap
6965,7/10/2000,373,beef
6966,7/10/2000,373,cereals
6967,7/10/2000,373,mixes
6968,7/10/2000,373,milk
6969,7/10/2000,373,dinner rolls
6970,7/10/2000,373,mixes
6971,7/10/2000,373,dishwashing liquid/detergent
6972,7/11/2000,374,soda
6973,7/11/2000,374,cereals
6974,7/11/2000,374,individual meals
6975,7/11/2000,374,dishwashing liquid/detergent
6976,7/11/2000,374,ice cream
6977,7/11/2000,374,spaghetti sauce
6978,7/11/2000,374,ketchup
6979,7/11/2000,374,individual meals
6980,7/11/2000,374,cheeses
6981,7/12/2000,375,ketchup
6982,7/12/2000,375,coffee/tea
6983,7/12/2000,375,eggs
6984,7/12/2000,375,spaghetti sauce
6985,7/12/2000,375,pasta
6986,7/12/2000,375,tortillas
6987,7/12/2000,375,paper towels
6988,7/12/2000,375,dishwashing liquid/detergent
6989,7/12/2000,375,ketchup
6990,7/12/2000,375,ketchup
6991,7/12/2000,375,butter
6992,7/12/2000,375,bagels
6993,7/12/2000,375,soap
6994,7/12/2000,375,vegetables
6995,7/12/2000,375,waffles
6996,7/12/2000,375,laundry detergent
6997,7/12/2000,375,eggs
6998,7/12/2000,375,cheeses
6999,7/12/2000,375,cheeses
7000,7/12/2000,375,dinner rolls
7001,7/12/2000,375,paper towels
7002,7/12/2000,375,mixes
7003,7/12/2000,375,toilet paper
7004,7/12/2000,375,laundry detergent
7005,7/12/2000,375,bagels
7006,7/12/2000,375,individual meals
7007,7/13/2000,376,dishwashing liquid/detergent
7008,7/13/2000,376,sandwich loaves
7009,7/13/2000,376,juice
7010,7/13/2000,376,waffles
7011,7/13/2000,376,juice
7012,7/13/2000,376,flour
7013,7/13/2000,376,yogurt
7014,7/13/2000,376,pasta
7015,7/13/2000,376,butter
7016,7/13/2000,376,pork
7017,7/13/2000,376,eggs
7018,7/13/2000,376,vegetables
7019,7/13/2000,376,butter
7020,7/13/2000,376,sandwich bags
7021,7/13/2000,376,coffee/tea
7022,7/13/2000,376,poultry
7023,7/13/2000,376,sandwich bags
7024,7/13/2000,376,ketchup
7025,7/13/2000,376,fruits
7026,7/13/2000,376,milk
7027,7/13/2000,376,flour
7028,7/13/2000,376,fruits
7029,7/13/2000,376,ketchup
7030,7/13/2000,376,yogurt
7031,7/13/2000,376,lunch meat
7032,7/14/2000,377,eggs
7033,7/14/2000,377,soap
7034,7/14/2000,377,lunch meat
7035,7/14/2000,377,pasta
7036,7/14/2000,377,ketchup
7037,7/14/2000,377,laundry detergent
7038,7/14/2000,377,vegetables
7039,7/14/2000,377,coffee/tea
7040,7/14/2000,377,ice cream
7041,7/14/2000,377,coffee/tea
7042,7/14/2000,377,waffles
7043,7/14/2000,377,hand soap
7044,7/14/2000,377,milk
7045,7/14/2000,377,milk
7046,7/14/2000,377,tortillas
7047,7/14/2000,377,pork
7048,7/14/2000,377,vegetables
7049,7/14/2000,377,bagels
7050,7/14/2000,377,shampoo
7051,7/14/2000,377,ice cream
7052,7/14/2000,377,vegetables
7053,7/14/2000,377,dishwashing liquid/detergent
7054,7/14/2000,377,juice
7055,7/14/2000,377,cereals
7056,7/14/2000,377,tortillas
7057,7/14/2000,377,soap
7058,7/14/2000,377,dinner rolls
7059,7/14/2000,377,soda
7060,7/14/2000,377,dishwashing liquid/detergent
7061,7/14/2000,377,beef
7062,7/14/2000,378,milk
7063,7/14/2000,378,yogurt
7064,7/14/2000,378,poultry
7065,7/14/2000,378,pasta
7066,7/14/2000,378,vegetables
7067,7/14/2000,378,bagels
7068,7/14/2000,378,pork
7069,7/14/2000,378,mixes
7070,7/14/2000,378,coffee/tea
7071,7/14/2000,378,cheeses
7072,7/14/2000,378,flour
7073,7/14/2000,378,dinner rolls
7074,7/14/2000,378,juice
7075,7/14/2000,378,spaghetti sauce
7076,7/14/2000,378,ketchup
7077,7/14/2000,378,shampoo
7078,7/14/2000,378,dishwashing liquid/detergent
7079,7/14/2000,378,laundry detergent
7080,7/14/2000,378,cereals
7081,7/14/2000,379,vegetables
7082,7/14/2000,379,pasta
7083,7/14/2000,379,dishwashing liquid/detergent
7084,7/14/2000,379,cereals
7085,7/14/2000,379,paper towels
7086,7/14/2000,379,shampoo
7087,7/14/2000,379,flour
7088,7/14/2000,379,hand soap
7089,7/14/2000,379,dinner rolls
7090,7/14/2000,379,cereals
7091,7/14/2000,379,paper towels
7092,7/14/2000,379,soap
7093,7/14/2000,379,vegetables
7094,7/14/2000,379,fruits
7095,7/14/2000,379,tortillas
7096,7/14/2000,379,toilet paper
7097,7/14/2000,379,toilet paper
7098,7/14/2000,379,cheeses
7099,7/14/2000,379,flour
7100,7/14/2000,379,mixes
7101,7/14/2000,379,eggs
7102,7/14/2000,380,dinner rolls
7103,7/14/2000,380,tortillas
7104,7/14/2000,380,dishwashing liquid/detergent
7105,7/14/2000,380,vegetables
7106,7/14/2000,380,bagels
7107,7/14/2000,380,shampoo
7108,7/14/2000,380,butter
7109,7/14/2000,380,juice
7110,7/14/2000,380,bagels
7111,7/14/2000,380,vegetables
7112,7/14/2000,380,flour
7113,7/14/2000,380,dinner rolls
7114,7/14/2000,380,individual meals
7115,7/14/2000,380,bagels
7116,7/14/2000,380,shampoo
7117,7/14/2000,380,flour
7118,7/14/2000,380,dishwashing liquid/detergent
7119,7/14/2000,380,soda
7120,7/14/2000,380,soda
7121,7/14/2000,380,aluminum foil
7122,7/14/2000,380,vegetables
7123,7/14/2000,380,milk
7124,7/14/2000,380,laundry detergent
7125,7/14/2000,381,ice cream
7126,7/14/2000,381,paper towels
7127,7/14/2000,381,paper towels
7128,7/14/2000,381,soap
7129,7/14/2000,381,ice cream
7130,7/14/2000,381,coffee/tea
7131,7/14/2000,381,flour
7132,7/14/2000,381,sandwich bags
7133,7/14/2000,381,spaghetti sauce
7134,7/14/2000,381,lunch meat
7135,7/14/2000,381,hand soap
7136,7/14/2000,381,toilet paper
7137,7/14/2000,381,toilet paper
7138,7/14/2000,382,eggs
7139,7/14/2000,382,individual meals
7140,7/14/2000,382,dishwashing liquid/detergent
7141,7/14/2000,382,lunch meat
7142,7/14/2000,382,yogurt
7143,7/14/2000,382,cereals
7144,7/14/2000,382,cereals
7145,7/14/2000,382,vegetables
7146,7/14/2000,382,hand soap
7147,7/14/2000,382,hand soap
7148,7/14/2000,382,spaghetti sauce
7149,7/14/2000,382,beef
7150,7/14/2000,382,sugar
7151,7/14/2000,382,vegetables
7152,7/14/2000,382,tortillas
7153,7/15/2000,383,flour
7154,7/15/2000,383,aluminum foil
7155,7/15/2000,383,aluminum foil
7156,7/15/2000,383,aluminum foil
7157,7/15/2000,383,eggs
7158,7/15/2000,383,tortillas
7159,7/15/2000,383,dishwashing liquid/detergent
7160,7/15/2000,383,pasta
7161,7/15/2000,383,shampoo
7162,7/15/2000,383,vegetables
7163,7/15/2000,383,bagels
7164,7/15/2000,383,sandwich loaves
7165,7/15/2000,383,pork
7166,7/15/2000,383,toilet paper
7167,7/15/2000,383,all- purpose
7168,7/15/2000,384,all- purpose
7169,7/15/2000,384,soap
7170,7/15/2000,384,ketchup
7171,7/15/2000,384,soda
7172,7/15/2000,384,soap
7173,7/15/2000,384,pork
7174,7/15/2000,384,individual meals
7175,7/15/2000,384,flour
7176,7/15/2000,384,yogurt
7177,7/15/2000,384,coffee/tea
7178,7/15/2000,384,ketchup
7179,7/15/2000,384,dinner rolls
7180,7/15/2000,384,beef
7181,7/15/2000,384,waffles
7182,7/15/2000,384,aluminum foil
7183,7/15/2000,384,soda
7184,7/15/2000,384,shampoo
7185,7/15/2000,384,beef
7186,7/15/2000,384,flour
7187,7/15/2000,384,beef
7188,7/15/2000,385,dinner rolls
7189,7/15/2000,385,laundry detergent
7190,7/15/2000,385,aluminum foil
7191,7/15/2000,385,lunch meat
7192,7/15/2000,385,milk
7193,7/15/2000,385,shampoo
7194,7/15/2000,385,flour
7195,7/15/2000,385,all- purpose
7196,7/15/2000,385,ketchup
7197,7/15/2000,385,soap
7198,7/15/2000,385,shampoo
7199,7/15/2000,385,mixes
7200,7/15/2000,385,bagels
7201,7/15/2000,385,toilet paper
7202,7/15/2000,385,flour
7203,7/15/2000,385,cereals
7204,7/15/2000,385,pork
7205,7/15/2000,385,sugar
7206,7/15/2000,385,dinner rolls
7207,7/15/2000,385,beef
7208,7/15/2000,385,eggs
7209,7/15/2000,385,tortillas
7210,7/15/2000,385,soda
7211,7/15/2000,385,flour
7212,7/15/2000,385,lunch meat
7213,7/15/2000,385,paper towels
7214,7/15/2000,385,beef
7215,7/15/2000,385,pork
7216,7/15/2000,385,cereals
7217,7/15/2000,385,flour
7218,7/15/2000,385,ketchup
7219,7/15/2000,385,vegetables
7220,7/15/2000,385,vegetables
7221,7/15/2000,385,mixes
7222,7/15/2000,386,dishwashing liquid/detergent
7223,7/15/2000,386,aluminum foil
7224,7/15/2000,386,mixes
7225,7/15/2000,386,aluminum foil
7226,7/15/2000,386,cheeses
7227,7/15/2000,386,laundry detergent
7228,7/15/2000,386,poultry
7229,7/15/2000,386,mixes
7230,7/15/2000,386,flour
7231,7/15/2000,386,cheeses
7232,7/15/2000,386,dishwashing liquid/detergent
7233,7/15/2000,386,yogurt
7234,7/15/2000,386,cheeses
7235,7/15/2000,386,vegetables
7236,7/15/2000,386,poultry
7237,7/15/2000,386,eggs
7238,7/15/2000,386,pork
7239,7/15/2000,386,vegetables
7240,7/15/2000,386,poultry
7241,7/15/2000,386,aluminum foil
7242,7/15/2000,386,cereals
7243,7/15/2000,386,coffee/tea
7244,7/15/2000,386,cereals
7245,7/15/2000,386,coffee/tea
7246,7/15/2000,386,fruits
7247,7/15/2000,386,juice
7248,7/15/2000,386,cheeses
7249,7/16/2000,387,tortillas
7250,7/16/2000,387,laundry detergent
7251,7/16/2000,387,poultry
7252,7/16/2000,387,milk
7253,7/16/2000,387,juice
7254,7/16/2000,387,vegetables
7255,7/16/2000,387,poultry
7256,7/16/2000,387,flour
7257,7/16/2000,387,beef
7258,7/16/2000,387,ice cream
7259,7/16/2000,387,pasta
7260,7/16/2000,387,sandwich loaves
7261,7/16/2000,387,paper towels
7262,7/16/2000,387,pasta
7263,7/16/2000,387,cereals
7264,7/16/2000,387,shampoo
7265,7/16/2000,387,sugar
7266,7/16/2000,387,paper towels
7267,7/16/2000,387,ketchup
7268,7/16/2000,387,fruits
7269,7/16/2000,387,soap
7270,7/16/2000,387,eggs
7271,7/16/2000,387,flour
7272,7/16/2000,387,vegetables
7273,7/16/2000,387,dinner rolls
7274,7/16/2000,387,ice cream
7275,7/16/2000,387,shampoo
7276,7/16/2000,387,tortillas
7277,7/16/2000,387,paper towels
7278,7/16/2000,387,soap
7279,7/16/2000,387,vegetables
7280,7/16/2000,387,vegetables
7281,7/16/2000,387,flour
7282,7/17/2000,388,waffles
7283,7/17/2000,388,pork
7284,7/17/2000,388,lunch meat
7285,7/17/2000,388,pork
7286,7/17/2000,388,soap
7287,7/17/2000,388,waffles
7288,7/17/2000,388,sandwich loaves
7289,7/17/2000,388,waffles
7290,7/17/2000,388,pasta
7291,7/17/2000,388,lunch meat
7292,7/17/2000,388,cheeses
7293,7/17/2000,388,sandwich loaves
7294,7/17/2000,388,soda
7295,7/17/2000,388,flour
7296,7/17/2000,388,flour
7297,7/17/2000,388,vegetables
7298,7/17/2000,388,pork
7299,7/17/2000,388,butter
7300,7/17/2000,388,dinner rolls
7301,7/17/2000,388,fruits
7302,7/17/2000,388,vegetables
7303,7/17/2000,388,coffee/tea
7304,7/17/2000,388,cereals
7305,7/17/2000,388,dishwashing liquid/detergent
7306,7/17/2000,388,fruits
7307,7/17/2000,388,sandwich bags
7308,7/17/2000,388,soda
7309,7/17/2000,388,ice cream
7310,7/17/2000,388,sandwich bags
7311,7/17/2000,388,sugar
7312,7/17/2000,388,vegetables
7313,7/18/2000,389,yogurt
7314,7/18/2000,389,beef
7315,7/18/2000,389,yogurt
7316,7/18/2000,389,ketchup
7317,7/18/2000,389,lunch meat
7318,7/18/2000,389,lunch meat
7319,7/18/2000,389,vegetables
7320,7/18/2000,389,mixes
7321,7/18/2000,389,sandwich bags
7322,7/18/2000,389,fruits
7323,7/18/2000,389,yogurt
7324,7/18/2000,389,fruits
7325,7/19/2000,390,poultry
7326,7/19/2000,390,sandwich bags
7327,7/19/2000,390,flour
7328,7/19/2000,390,lunch meat
7329,7/19/2000,390,beef
7330,7/19/2000,390,aluminum foil
7331,7/19/2000,390,toilet paper
7332,7/19/2000,390,mixes
7333,7/19/2000,390,dinner rolls
7334,7/19/2000,390,soap
7335,7/19/2000,390,ice cream
7336,7/19/2000,390,sandwich loaves
7337,7/19/2000,390,vegetables
7338,7/19/2000,390,toilet paper
7339,7/19/2000,390,sandwich loaves
7340,7/19/2000,390,paper towels
7341,7/19/2000,390,lunch meat
7342,7/20/2000,391,paper towels
7343,7/20/2000,391,fruits
7344,7/20/2000,391,eggs
7345,7/20/2000,391,mixes
7346,7/20/2000,391,mixes
7347,7/20/2000,391,dishwashing liquid/detergent
7348,7/20/2000,391,lunch meat
7349,7/20/2000,391,soda
7350,7/20/2000,391,fruits
7351,7/20/2000,391,spaghetti sauce
7352,7/20/2000,391,ice cream
7353,7/20/2000,391,pasta
7354,7/20/2000,391,ketchup
7355,7/20/2000,391,pasta
7356,7/20/2000,392,aluminum foil
7357,7/20/2000,392,soap
7358,7/20/2000,392,aluminum foil
7359,7/20/2000,392,milk
7360,7/20/2000,392,butter
7361,7/20/2000,392,vegetables
7362,7/20/2000,392,cereals
7363,7/20/2000,392,milk
7364,7/20/2000,392,mixes
7365,7/20/2000,392,toilet paper
7366,7/20/2000,392,milk
7367,7/20/2000,392,milk
7368,7/20/2000,392,butter
7369,7/20/2000,392,juice
7370,7/20/2000,393,beef
7371,7/20/2000,393,aluminum foil
7372,7/20/2000,393,soda
7373,7/20/2000,393,paper towels
7374,7/20/2000,393,vegetables
7375,7/20/2000,393,aluminum foil
7376,7/20/2000,393,yogurt
7377,7/20/2000,393,vegetables
7378,7/20/2000,393,individual meals
7379,7/20/2000,393,lunch meat
7380,7/20/2000,393,flour
7381,7/20/2000,393,vegetables
7382,7/20/2000,393,eggs
7383,7/21/2000,394,soda
7384,7/21/2000,394,sugar
7385,7/21/2000,394,vegetables
7386,7/21/2000,394,paper towels
7387,7/21/2000,394,pasta
7388,7/21/2000,394,dinner rolls
7389,7/21/2000,394,soap
7390,7/21/2000,394,aluminum foil
7391,7/21/2000,394,ketchup
7392,7/21/2000,394,spaghetti sauce
7393,7/21/2000,394,vegetables
7394,7/21/2000,394,vegetables
7395,7/21/2000,394,yogurt
7396,7/21/2000,394,vegetables
7397,7/21/2000,394,lunch meat
7398,7/21/2000,394,sugar
7399,7/21/2000,394,tortillas
7400,7/21/2000,394,ice cream
7401,7/21/2000,395,vegetables
7402,7/21/2000,395,ketchup
7403,7/21/2000,395,flour
7404,7/21/2000,395,spaghetti sauce
7405,7/21/2000,395,flour
7406,7/21/2000,395,bagels
7407,7/21/2000,395,pasta
7408,7/21/2000,395,cheeses
7409,7/21/2000,395,sandwich loaves
7410,7/21/2000,395,dinner rolls
7411,7/21/2000,395,tortillas
7412,7/21/2000,395,soda
7413,7/21/2000,395,soda
7414,7/21/2000,395,individual meals
7415,7/21/2000,395,toilet paper
7416,7/21/2000,395,cheeses
7417,7/21/2000,395,ketchup
7418,7/21/2000,395,cheeses
7419,7/21/2000,395,milk
7420,7/21/2000,395,vegetables
7421,7/21/2000,395,poultry
7422,7/21/2000,395,dinner rolls
7423,7/21/2000,395,mixes
7424,7/21/2000,396,flour
7425,7/21/2000,396,ketchup
7426,7/21/2000,396,flour
7427,7/21/2000,396,coffee/tea
7428,7/21/2000,396,tortillas
7429,7/21/2000,396,toilet paper
7430,7/21/2000,396,vegetables
7431,7/21/2000,396,vegetables
7432,7/21/2000,396,shampoo
7433,7/21/2000,396,yogurt
7434,7/21/2000,396,pork
7435,7/21/2000,396,poultry
7436,7/21/2000,396,lunch meat
7437,7/21/2000,396,ketchup
7438,7/21/2000,396,poultry
7439,7/21/2000,396,paper towels
7440,7/21/2000,396,spaghetti sauce
7441,7/21/2000,396,all- purpose
7442,7/21/2000,396,soda
7443,7/21/2000,396,dinner rolls
7444,7/21/2000,396,hand soap
7445,7/21/2000,396,pasta
7446,7/21/2000,396,sugar
7447,7/21/2000,396,shampoo
7448,7/21/2000,397,pasta
7449,7/21/2000,397,spaghetti sauce
7450,7/21/2000,397,vegetables
7451,7/21/2000,397,flour
7452,7/21/2000,397,milk
7453,7/21/2000,397,butter
7454,7/21/2000,397,butter
7455,7/21/2000,397,hand soap
7456,7/21/2000,397,toilet paper
7457,7/21/2000,397,ice cream
7458,7/21/2000,397,spaghetti sauce
7459,7/21/2000,397,mixes
7460,7/21/2000,397,juice
7461,7/21/2000,397,pasta
7462,7/21/2000,397,tortillas
7463,7/21/2000,397,sandwich bags
7464,7/21/2000,397,mixes
7465,7/21/2000,397,waffles
7466,7/21/2000,397,flour
7467,7/21/2000,397,cheeses
7468,7/21/2000,397,cheeses
7469,7/21/2000,397,pork
7470,7/21/2000,397,juice
7471,7/21/2000,398,tortillas
7472,7/21/2000,398,butter
7473,7/21/2000,398,spaghetti sauce
7474,7/21/2000,398,eggs
7475,7/21/2000,398,toilet paper
7476,7/21/2000,398,tortillas
7477,7/21/2000,398,flour
7478,7/21/2000,398,all- purpose
7479,7/22/2000,399,juice
7480,7/22/2000,399,pasta
